scientific_name,state_code,observation_count,source
Pseudopanurgus californicus,CA,2,GBIF
Pseudopanurgus clypeatus,NM,2,GBIF
Pseudopanurgus compositarum,CT,4,GBIF
Pseudopanurgus compositarum,DE,1,GBIF
Pseudopanurgus compositarum,IL,3,GBIF
Pseudopanurgus compositarum,KY,1,GBIF
Pseudopanurgus compositarum,MA,5,GBIF
Pseudopanurgus compositarum,MD,8,GBIF
Pseudopanurgus compositarum,MI,6,GBIF
Pseudopanurgus compositarum,NC,1,GBIF
Pseudopanurgus compositarum,NE,1,GBIF
Pseudopanurgus compositarum,NJ,1,GBIF
Pseudopanurgus compositarum,OH,18,GBIF
Pseudopanurgus compositarum,PA,7,GBIF
Pseudopanurgus compositarum,TN,4,GBIF
Pseudopanurgus compositarum,VA,2,GBIF
Pseudopanurgus compositarum,WV,5,GBIF
Pseudopanurgus fraterculus,NM,4,GBIF
Pseudopanurgus fraterculus,TX,1,GBIF
Pseudopanurgus illinoiensis,NC,1,GBIF
Pseudopanurgus illinoiensis,OK,1,GBIF
Pseudopanurgus illustris,AZ,1,GBIF
Pseudopanurgus irregularis,UT,1,GBIF
Pseudopanurgus labrosiformis,MD,1,GBIF
Pseudopanurgus labrosiformis,MI,1,GBIF
Pseudopanurgus labrosiformis,NY,1,GBIF
Pseudopanurgus labrosiformis,VA,1,GBIF
Pseudopanurgus labrosiformis,WV,4,GBIF
Pseudopanurgus labrosus,CT,2,GBIF
Pseudopanurgus labrosus,IA,8,GBIF
Pseudopanurgus labrosus,IL,1,GBIF
Pseudopanurgus labrosus,MD,8,GBIF
Pseudopanurgus labrosus,MI,1,GBIF
Pseudopanurgus labrosus,MN,1,GBIF
Pseudopanurgus labrosus,OH,6,GBIF
Pseudopanurgus labrosus,VA,5,GBIF
Pseudopanurgus labrosus,WV,5,GBIF
Pseudopanurgus nanulus,AZ,9,GBIF
Pseudopanurgus parvus,IA,1,GBIF
Pseudopanurgus parvus,MS,1,GBIF
Pseudopanurgus parvus,NM,5,GBIF
Pseudopanurgus passiflorae,MS,28,GBIF
Pseudopanurgus renimaculatus,AZ,2,GBIF
Pseudopanurgus renimaculatus,SD,16,GBIF
Pseudopanurgus renimaculatus,TX,1,GBIF
Pseudopanurgus rudbeckiae,AZ,1,GBIF
Pseudopanurgus rudbeckiae,MD,24,GBIF
Pseudopanurgus rudbeckiae,MN,3,GBIF
Pseudopanurgus rugosus,MS,1,GBIF
Pseudopanurgus rugosus,TX,1,GBIF
Pseudopanurgus rugosus,VA,1,GBIF
Pseudopanurgus simulans,MN,5,GBIF
Pseudopanurgus solidaginis,MD,5,GBIF
Pseudopanurgus solidaginis,NY,1,GBIF
Pseudopanurgus solidaginis,SC,1,GBIF
Pseudopanurgus texanus,NM,7,GBIF
Pseudopanurgus townsendi,AZ,1,GBIF
Pseudopanurgus virginicus,MS,1,GBIF
Pseudopanurgus virginicus,NC,1,GBIF
Pseudopanurgus virginicus,TN,1,GBIF
Pseudopanurgus virginicus,WV,2,GBIF
Pseudopostega albogaleriella,CA,8,GBIF
Pseudopostega albogaleriella,MI,1,GBIF
Pseudopostega albogaleriella,MS,2,GBIF
Pseudopostega albogaleriella,NY,1,GBIF
Pseudopostega albogaleriella,OK,1,GBIF
Pseudopostega albogaleriella,TX,4,GBIF
Pseudopostega cretea,KY,1,GBIF
Pseudopostega cretea,MN,1,GBIF
Pseudopostega cretea,NE,1,GBIF
Pseudopostega cretea,NJ,1,GBIF
Pseudopostega cretea,VT,2,GBIF
Pseudopostega quadristrigella,AL,2,GBIF
Pseudopostega quadristrigella,IA,1,GBIF
Pseudopostega quadristrigella,OH,6,GBIF
Pseudopostega quadristrigella,TX,7,GBIF
Pseudopostega texana,TX,6,GBIF
Pseudopyrausta marginalis,AK,1,GBIF
Pseudopyrausta marginalis,TX,35,GBIF
Pseudopyrausta marginalis,WI,2,GBIF
Pseudopyrausta santatalis,AZ,1,GBIF
Pseudopyrausta santatalis,FL,9,GBIF
Pseudopyrausta santatalis,NM,3,GBIF
Pseudopyrausta santatalis,TX,335,GBIF
Pseudorgyia russula,AZ,109,GBIF
Pseudorgyia russula,NM,1,GBIF
Pseudorgyia russula,TX,2,GBIF
Pseudorgyia versuta,AZ,1,GBIF
Pseudorgyia versuta,TX,45,GBIF
Pseudorthodes irrorata,CA,7,GBIF
Pseudorthodes irrorata,OR,30,GBIF
Pseudorthodes irrorata,WA,58,GBIF
Pseudorthodes keela,NM,1,GBIF
Pseudorthodes puerilis,CA,108,GBIF
Pseudorthodes vecors,CT,8,GBIF
Pseudorthodes vecors,DE,4,GBIF
Pseudorthodes vecors,IA,4,GBIF
Pseudorthodes vecors,IN,4,GBIF
Pseudorthodes vecors,KY,5,GBIF
Pseudorthodes vecors,MA,9,GBIF
Pseudorthodes vecors,MD,15,GBIF
Pseudorthodes vecors,ME,1,GBIF
Pseudorthodes vecors,MI,3,GBIF
Pseudorthodes vecors,MN,3,GBIF
Pseudorthodes vecors,MO,3,GBIF
Pseudorthodes vecors,NC,23,GBIF
Pseudorthodes vecors,NH,1,GBIF
Pseudorthodes vecors,NJ,1,GBIF
Pseudorthodes vecors,NY,23,GBIF
Pseudorthodes vecors,OH,14,GBIF
Pseudorthodes vecors,PA,61,GBIF
Pseudorthodes vecors,TN,13,GBIF
Pseudorthodes vecors,TX,1,GBIF
Pseudorthodes vecors,VA,19,GBIF
Pseudorthodes vecors,VT,55,GBIF
Pseudorthodes vecors,WI,4,GBIF
Pseudorthodes vecors,WV,19,GBIF
Pseudorthodes virgula,AZ,11,GBIF
Pseudorthodes virgula,CA,8,GBIF
Pseudorthodes virgula,CO,1,GBIF
Pseudorthodes virgula,MT,1,GBIF
Pseudorthodes virgula,NM,2,GBIF
Pseudoschinia elautalis,AZ,136,GBIF
Pseudoschinia elautalis,CA,27,GBIF
Pseudoschinia elautalis,CO,2,GBIF
Pseudoschinia elautalis,NM,20,GBIF
Pseudoschinia elautalis,OK,1,GBIF
Pseudoschinia elautalis,TX,31,GBIF
Pseudoschoenobius opalescalis,NM,9,GBIF
Pseudoschoenobius opalescalis,UT,1,GBIF
Pseudoschrankia brevipalpis,HI,32,GBIF
Pseudosciaphila duplex,AK,5,GBIF
Pseudosciaphila duplex,AZ,5,GBIF
Pseudosciaphila duplex,CA,16,GBIF
Pseudosciaphila duplex,CO,27,GBIF
Pseudosciaphila duplex,CT,17,GBIF
Pseudosciaphila duplex,IA,1,GBIF
Pseudosciaphila duplex,IN,1,GBIF
Pseudosciaphila duplex,MA,6,GBIF
Pseudosciaphila duplex,MD,1,GBIF
Pseudosciaphila duplex,ME,6,GBIF
Pseudosciaphila duplex,MI,5,GBIF
Pseudosciaphila duplex,MN,15,GBIF
Pseudosciaphila duplex,MT,9,GBIF
Pseudosciaphila duplex,NH,3,GBIF
Pseudosciaphila duplex,NJ,1,GBIF
Pseudosciaphila duplex,NY,24,GBIF
Pseudosciaphila duplex,OH,2,GBIF
Pseudosciaphila duplex,PA,30,GBIF
Pseudosciaphila duplex,UT,16,GBIF
Pseudosciaphila duplex,VT,10,GBIF
Pseudosciaphila duplex,WA,1,GBIF
Pseudosciaphila duplex,WI,30,GBIF
Pseudosphex leovazquezae,TX,5,GBIF
Pseudosphinx tetrio,FL,37,GBIF
Pseudosphinx tetrio,GA,1,GBIF
Pseudosphinx tetrio,LA,1,GBIF
Pseudosphinx tetrio,TX,13,GBIF
Pseudotelphusa basifasciella,FL,1,GBIF
Pseudotelphusa basifasciella,GA,19,GBIF
Pseudotelphusa basifasciella,MS,5,GBIF
Pseudotelphusa basifasciella,NY,2,GBIF
Pseudotelphusa basifasciella,OK,4,GBIF
Pseudotelphusa basifasciella,TN,4,GBIF
Pseudotelphusa basifasciella,TX,6,GBIF
Pseudotelphusa fuscopunctella,GA,11,GBIF
Pseudotelphusa fuscopunctella,MA,1,GBIF
Pseudotelphusa fuscopunctella,VA,2,GBIF
Pseudotelphusa landryi,NH,1,GBIF
Pseudotelphusa palliderosacella,AL,4,GBIF
Pseudotelphusa palliderosacella,LA,2,GBIF
Pseudotelphusa palliderosacella,NC,3,GBIF
Pseudotelphusa palliderosacella,NY,1,GBIF
Pseudotelphusa palliderosacella,OK,4,GBIF
Pseudotelphusa palliderosacella,PA,4,GBIF
Pseudotelphusa palliderosacella,TN,1,GBIF
Pseudotelphusa palliderosacella,TX,28,GBIF
Pseudotelphusa quercinigracella,AL,1,GBIF
Pseudotelphusa quercinigracella,CT,2,GBIF
Pseudotelphusa quercinigracella,FL,6,GBIF
Pseudotelphusa quercinigracella,GA,1,GBIF
Pseudotelphusa quercinigracella,LA,3,GBIF
Pseudotelphusa quercinigracella,MA,3,GBIF
Pseudotelphusa quercinigracella,MD,24,GBIF
Pseudotelphusa quercinigracella,ME,1,GBIF
Pseudotelphusa quercinigracella,MS,1,GBIF
Pseudotelphusa quercinigracella,MT,1,GBIF
Pseudotelphusa quercinigracella,NC,2,GBIF
Pseudotelphusa quercinigracella,OH,2,GBIF
Pseudotelphusa quercinigracella,OK,23,GBIF
Pseudotelphusa quercinigracella,PA,1,GBIF
Pseudotelphusa quercinigracella,SC,1,GBIF
Pseudotelphusa quercinigracella,TN,36,GBIF
Pseudotelphusa quercinigracella,TX,1,GBIF
Pseudotelphusa quercinigracella,VA,21,GBIF
Pseudotelphusa querciphaga,AL,2,GBIF
Pseudotelphusa querciphaga,PA,1,GBIF
Pseudotelphusa querciphaga,TN,13,GBIF
Pseudotelphusa querciphaga,VA,11,GBIF
Pseudothyatira cymatophoroides,AK,172,GBIF
Pseudothyatira cymatophoroides,AL,70,GBIF
Pseudothyatira cymatophoroides,AR,12,GBIF
Pseudothyatira cymatophoroides,AZ,5,GBIF
Pseudothyatira cymatophoroides,CA,20,GBIF
Pseudothyatira cymatophoroides,CO,16,GBIF
Pseudothyatira cymatophoroides,CT,109,GBIF
Pseudothyatira cymatophoroides,DE,1,GBIF
Pseudothyatira cymatophoroides,GA,22,GBIF
Pseudothyatira cymatophoroides,IA,1,GBIF
Pseudothyatira cymatophoroides,ID,4,GBIF
Pseudothyatira cymatophoroides,IL,4,GBIF
Pseudothyatira cymatophoroides,IN,11,GBIF
Pseudothyatira cymatophoroides,KS,1,GBIF
Pseudothyatira cymatophoroides,KY,25,GBIF
Pseudothyatira cymatophoroides,MA,234,GBIF
Pseudothyatira cymatophoroides,MD,77,GBIF
Pseudothyatira cymatophoroides,ME,97,GBIF
Pseudothyatira cymatophoroides,MI,65,GBIF
Pseudothyatira cymatophoroides,MN,63,GBIF
Pseudothyatira cymatophoroides,MO,11,GBIF
Pseudothyatira cymatophoroides,MS,4,GBIF
Pseudothyatira cymatophoroides,MT,56,GBIF
Pseudothyatira cymatophoroides,NC,108,GBIF
Pseudothyatira cymatophoroides,NH,125,GBIF
Pseudothyatira cymatophoroides,NJ,7,GBIF
Pseudothyatira cymatophoroides,NM,2,GBIF
Pseudothyatira cymatophoroides,NY,207,GBIF
Pseudothyatira cymatophoroides,OH,144,GBIF
Pseudothyatira cymatophoroides,OR,112,GBIF
Pseudothyatira cymatophoroides,PA,139,GBIF
Pseudothyatira cymatophoroides,RI,16,GBIF
Pseudothyatira cymatophoroides,SC,14,GBIF
Pseudothyatira cymatophoroides,TN,44,GBIF
Pseudothyatira cymatophoroides,VA,59,GBIF
Pseudothyatira cymatophoroides,VT,362,GBIF
Pseudothyatira cymatophoroides,WA,65,GBIF
Pseudothyatira cymatophoroides,WI,49,GBIF
Pseudothyatira cymatophoroides,WV,62,GBIF
Pseudothyris sepulchralis,AL,77,GBIF
Pseudothyris sepulchralis,AR,86,GBIF
Pseudothyris sepulchralis,CT,10,GBIF
Pseudothyris sepulchralis,FL,27,GBIF
Pseudothyris sepulchralis,GA,62,GBIF
Pseudothyris sepulchralis,IA,3,GBIF
Pseudothyris sepulchralis,IL,18,GBIF
Pseudothyris sepulchralis,IN,10,GBIF
Pseudothyris sepulchralis,KS,15,GBIF
Pseudothyris sepulchralis,KY,40,GBIF
Pseudothyris sepulchralis,LA,12,GBIF
Pseudothyris sepulchralis,MA,46,GBIF
Pseudothyris sepulchralis,MD,75,GBIF
Pseudothyris sepulchralis,MI,1,GBIF
Pseudothyris sepulchralis,MN,15,GBIF
Pseudothyris sepulchralis,MO,32,GBIF
Pseudothyris sepulchralis,MS,26,GBIF
Pseudothyris sepulchralis,NC,123,GBIF
Pseudothyris sepulchralis,NE,5,GBIF
Pseudothyris sepulchralis,NJ,19,GBIF
Pseudothyris sepulchralis,NY,7,GBIF
Pseudothyris sepulchralis,OH,37,GBIF
Pseudothyris sepulchralis,OK,147,GBIF
Pseudothyris sepulchralis,PA,38,GBIF
Pseudothyris sepulchralis,RI,10,GBIF
Pseudothyris sepulchralis,SC,21,GBIF
Pseudothyris sepulchralis,SD,1,GBIF
Pseudothyris sepulchralis,TN,155,GBIF
Pseudothyris sepulchralis,TX,993,GBIF
Pseudothyris sepulchralis,VA,92,GBIF
Pseudothyris sepulchralis,VT,1,GBIF
Pseudothyris sepulchralis,WI,16,GBIF
Pseudothyris sepulchralis,WV,19,GBIF
Psilocorsis arguta,AZ,1,GBIF
Psilocorsis arguta,NM,1,GBIF
Psilocorsis cirrhoptera,AZ,2,GBIF
Psilocorsis cryptolechiella,AL,34,GBIF
Psilocorsis cryptolechiella,AR,2,GBIF
Psilocorsis cryptolechiella,CO,1,GBIF
Psilocorsis cryptolechiella,CT,5,GBIF
Psilocorsis cryptolechiella,DE,9,GBIF
Psilocorsis cryptolechiella,FL,1,GBIF
Psilocorsis cryptolechiella,GA,4,GBIF
Psilocorsis cryptolechiella,IA,1,GBIF
Psilocorsis cryptolechiella,LA,8,GBIF
Psilocorsis cryptolechiella,MA,18,GBIF
Psilocorsis cryptolechiella,MD,39,GBIF
Psilocorsis cryptolechiella,ME,2,GBIF
Psilocorsis cryptolechiella,MI,1,GBIF
Psilocorsis cryptolechiella,MN,1,GBIF
Psilocorsis cryptolechiella,MO,5,GBIF
Psilocorsis cryptolechiella,MS,5,GBIF
Psilocorsis cryptolechiella,NC,16,GBIF
Psilocorsis cryptolechiella,NH,11,GBIF
Psilocorsis cryptolechiella,NJ,30,GBIF
Psilocorsis cryptolechiella,NY,3,GBIF
Psilocorsis cryptolechiella,OH,1,GBIF
Psilocorsis cryptolechiella,OK,19,GBIF
Psilocorsis cryptolechiella,PA,9,GBIF
Psilocorsis cryptolechiella,RI,2,GBIF
Psilocorsis cryptolechiella,SC,4,GBIF
Psilocorsis cryptolechiella,TN,7,GBIF
Psilocorsis cryptolechiella,TX,32,GBIF
Psilocorsis cryptolechiella,VA,11,GBIF
Psilocorsis cryptolechiella,WI,1,GBIF
Psilocorsis fatula,NM,16,GBIF
Psilocorsis quercicella,AL,17,GBIF
Psilocorsis quercicella,AR,3,GBIF
Psilocorsis quercicella,CT,28,GBIF
Psilocorsis quercicella,DE,2,GBIF
Psilocorsis quercicella,FL,2,GBIF
Psilocorsis quercicella,GA,7,GBIF
Psilocorsis quercicella,IN,2,GBIF
Psilocorsis quercicella,KY,1,GBIF
Psilocorsis quercicella,LA,5,GBIF
Psilocorsis quercicella,MA,52,GBIF
Psilocorsis quercicella,MD,28,GBIF
Psilocorsis quercicella,ME,7,GBIF
Psilocorsis quercicella,MI,3,GBIF
Psilocorsis quercicella,MO,8,GBIF
Psilocorsis quercicella,MS,4,GBIF
Psilocorsis quercicella,NC,71,GBIF
Psilocorsis quercicella,NH,10,GBIF
Psilocorsis quercicella,NJ,15,GBIF
Psilocorsis quercicella,NY,13,GBIF
Psilocorsis quercicella,OH,12,GBIF
Psilocorsis quercicella,OK,25,GBIF
Psilocorsis quercicella,PA,17,GBIF
Psilocorsis quercicella,RI,4,GBIF
Psilocorsis quercicella,SC,6,GBIF
Psilocorsis quercicella,TN,31,GBIF
Psilocorsis quercicella,TX,7,GBIF
Psilocorsis quercicella,VA,20,GBIF
Psilocorsis quercicella,VT,21,GBIF
Psilocorsis quercicella,WV,4,GBIF
Psilocorsis reflexella,AL,79,GBIF
Psilocorsis reflexella,AR,4,GBIF
Psilocorsis reflexella,CO,1,GBIF
Psilocorsis reflexella,CT,22,GBIF
Psilocorsis reflexella,DC,3,GBIF
Psilocorsis reflexella,DE,15,GBIF
Psilocorsis reflexella,FL,6,GBIF
Psilocorsis reflexella,GA,20,GBIF
Psilocorsis reflexella,IL,1,GBIF
Psilocorsis reflexella,IN,3,GBIF
Psilocorsis reflexella,KS,1,GBIF
Psilocorsis reflexella,KY,5,GBIF
Psilocorsis reflexella,LA,14,GBIF
Psilocorsis reflexella,MA,43,GBIF
Psilocorsis reflexella,MD,254,GBIF
Psilocorsis reflexella,ME,22,GBIF
Psilocorsis reflexella,MI,8,GBIF
Psilocorsis reflexella,MN,2,GBIF
Psilocorsis reflexella,MO,9,GBIF
Psilocorsis reflexella,MS,12,GBIF
Psilocorsis reflexella,NC,84,GBIF
Psilocorsis reflexella,NH,19,GBIF
Psilocorsis reflexella,NJ,34,GBIF
Psilocorsis reflexella,NY,31,GBIF
Psilocorsis reflexella,OH,23,GBIF
Psilocorsis reflexella,OK,63,GBIF
Psilocorsis reflexella,PA,146,GBIF
Psilocorsis reflexella,RI,18,GBIF
Psilocorsis reflexella,SC,33,GBIF
Psilocorsis reflexella,TN,59,GBIF
Psilocorsis reflexella,TX,23,GBIF
Psilocorsis reflexella,VA,67,GBIF
Psilocorsis reflexella,VT,44,GBIF
Psilocorsis reflexella,WI,2,GBIF
Psilocorsis reflexella,WV,24,GBIF
Psilogramma increta,HI,102,GBIF
Psilopleura polia,TX,1,GBIF
Psorosina hammondi,CO,2,GBIF
Psorosina hammondi,MI,1,GBIF
Psorosina hammondi,MT,1,GBIF
Psorosina hammondi,OK,3,GBIF
Psyche casta,AL,3,GBIF
Psyche casta,CT,80,GBIF
Psyche casta,DC,11,GBIF
Psyche casta,DE,2,GBIF
Psyche casta,FL,95,GBIF
Psyche casta,GA,7,GBIF
Psyche casta,IA,1,GBIF
Psyche casta,IL,28,GBIF
Psyche casta,IN,58,GBIF
Psyche casta,KY,6,GBIF
Psyche casta,MA,470,GBIF
Psyche casta,MD,130,GBIF
Psyche casta,ME,103,GBIF
Psyche casta,MI,204,GBIF
Psyche casta,MN,161,GBIF
Psyche casta,NC,31,GBIF
Psyche casta,ND,1,GBIF
Psyche casta,NH,106,GBIF
Psyche casta,NJ,211,GBIF
Psyche casta,NY,357,GBIF
Psyche casta,OH,172,GBIF
Psyche casta,PA,260,GBIF
Psyche casta,RI,14,GBIF
Psyche casta,SC,2,GBIF
Psyche casta,TN,2,GBIF
Psyche casta,TX,29,GBIF
Psyche casta,VA,172,GBIF
Psyche casta,VT,143,GBIF
Psyche casta,WI,105,GBIF
Psyche casta,WV,36,GBIF
Psychomorpha epimenis,AL,8,GBIF
Psychomorpha epimenis,AR,34,GBIF
Psychomorpha epimenis,AZ,1,GBIF
Psychomorpha epimenis,CT,64,GBIF
Psychomorpha epimenis,DC,5,GBIF
Psychomorpha epimenis,DE,2,GBIF
Psychomorpha epimenis,FL,30,GBIF
Psychomorpha epimenis,GA,18,GBIF
Psychomorpha epimenis,IA,31,GBIF
Psychomorpha epimenis,IL,61,GBIF
Psychomorpha epimenis,IN,57,GBIF
Psychomorpha epimenis,KS,19,GBIF
Psychomorpha epimenis,KY,72,GBIF
Psychomorpha epimenis,LA,23,GBIF
Psychomorpha epimenis,MA,64,GBIF
Psychomorpha epimenis,MD,79,GBIF
Psychomorpha epimenis,MI,70,GBIF
Psychomorpha epimenis,MN,59,GBIF
Psychomorpha epimenis,MO,86,GBIF
Psychomorpha epimenis,MS,8,GBIF
Psychomorpha epimenis,NC,52,GBIF
Psychomorpha epimenis,NE,28,GBIF
Psychomorpha epimenis,NH,3,GBIF
Psychomorpha epimenis,NJ,31,GBIF
Psychomorpha epimenis,NY,140,GBIF
Psychomorpha epimenis,OH,294,GBIF
Psychomorpha epimenis,OK,72,GBIF
Psychomorpha epimenis,PA,129,GBIF
Psychomorpha epimenis,RI,17,GBIF
Psychomorpha epimenis,SC,8,GBIF
Psychomorpha epimenis,TN,107,GBIF
Psychomorpha epimenis,TX,600,GBIF
Psychomorpha epimenis,VA,139,GBIF
Psychomorpha epimenis,VT,49,GBIF
Psychomorpha epimenis,WI,49,GBIF
Psychomorpha epimenis,WV,47,GBIF
Pterocypha floridata,FL,9,GBIF
Pteronymia cotytto,TX,1,GBIF
Pterospoda kunzei,AZ,20,GBIF
Pterospoda kunzei,CO,7,GBIF
Pterospoda kunzei,NM,10,GBIF
Pterospoda nigrescens,AZ,8,GBIF
Pterospoda nigrescens,TX,101,GBIF
Pterospoda opuscularia,AZ,12,GBIF
Pterospoda opuscularia,NM,6,GBIF
Pterotaea albescens,CA,6,GBIF
Pterotaea cariosa,CA,14,GBIF
Pterotaea cariosa,OR,23,GBIF
Pterotaea comstocki,CA,1,GBIF
Pterotaea lamiaria,CA,70,GBIF
Pterotaea lamiaria,OR,2,GBIF
Pterotaea melanocarpa,CA,2,GBIF
Pterotaea newcombi,CA,7,GBIF
Pterotaea powelli,CA,1,GBIF
Pterotaea sperryae,CA,1,GBIF
Pterotaea succurva,OR,1,GBIF
Pterourus appalachiensis,MD,11,GBIF
Pterourus appalachiensis,NC,5,GBIF
Pterourus appalachiensis,SC,2,GBIF
Pterourus appalachiensis,TN,2,GBIF
Pterourus appalachiensis,VA,17,GBIF
Pterourus appalachiensis,WV,9,GBIF
Pterourus canadensis,AK,299,GBIF
Pterourus canadensis,CT,1,GBIF
Pterourus canadensis,MA,20,GBIF
Pterourus canadensis,ME,131,GBIF
Pterourus canadensis,MI,64,GBIF
Pterourus canadensis,MN,9,GBIF
Pterourus canadensis,MT,3,GBIF
Pterourus canadensis,ND,1,GBIF
Pterourus canadensis,NH,113,GBIF
Pterourus canadensis,NJ,1,GBIF
Pterourus canadensis,NY,123,GBIF
Pterourus canadensis,RI,1,GBIF
Pterourus canadensis,VA,2,GBIF
Pterourus canadensis,VT,1347,GBIF
Pterourus canadensis,WI,18,GBIF
Pterourus eurymedon,CA,139,GBIF
Pterourus eurymedon,CO,20,GBIF
Pterourus eurymedon,ID,103,GBIF
Pterourus eurymedon,MT,7,GBIF
Pterourus eurymedon,NM,6,GBIF
Pterourus eurymedon,NV,5,GBIF
Pterourus eurymedon,OR,71,GBIF
Pterourus eurymedon,UT,5,GBIF
Pterourus eurymedon,WA,37,GBIF
Pterourus eurymedon,WY,4,GBIF
Pterourus garamas,TX,1,GBIF
Pterourus glaucus,AL,66,GBIF
Pterourus glaucus,AR,161,GBIF
Pterourus glaucus,CO,1,GBIF
Pterourus glaucus,CT,249,GBIF
Pterourus glaucus,DC,19,GBIF
Pterourus glaucus,DE,26,GBIF
Pterourus glaucus,FL,239,GBIF
Pterourus glaucus,GA,270,GBIF
Pterourus glaucus,IA,79,GBIF
Pterourus glaucus,IL,198,GBIF
Pterourus glaucus,IN,89,GBIF
Pterourus glaucus,KS,37,GBIF
Pterourus glaucus,KY,52,GBIF
Pterourus glaucus,LA,14,GBIF
Pterourus glaucus,MA,319,GBIF
Pterourus glaucus,MD,634,GBIF
Pterourus glaucus,ME,68,GBIF
Pterourus glaucus,MI,326,GBIF
Pterourus glaucus,MN,10,GBIF
Pterourus glaucus,MO,44,GBIF
Pterourus glaucus,MS,14,GBIF
Pterourus glaucus,NC,758,GBIF
Pterourus glaucus,ND,4,GBIF
Pterourus glaucus,NE,37,GBIF
Pterourus glaucus,NH,83,GBIF
Pterourus glaucus,NJ,219,GBIF
Pterourus glaucus,NY,661,GBIF
Pterourus glaucus,OH,358,GBIF
Pterourus glaucus,OK,7,GBIF
Pterourus glaucus,PA,165,GBIF
Pterourus glaucus,RI,77,GBIF
Pterourus glaucus,SC,1432,GBIF
Pterourus glaucus,SD,1,GBIF
Pterourus glaucus,TN,112,GBIF
Pterourus glaucus,TX,105,GBIF
Pterourus glaucus,VA,1037,GBIF
Pterourus glaucus,VT,355,GBIF
Pterourus glaucus,WI,72,GBIF
Pterourus glaucus,WV,59,GBIF
Pterourus palamedes,AL,28,GBIF
Pterourus palamedes,FL,319,GBIF
Pterourus palamedes,GA,106,GBIF
Pterourus palamedes,LA,3,GBIF
Pterourus palamedes,MD,1,GBIF
Pterourus palamedes,NC,218,GBIF
Pterourus palamedes,ND,1,GBIF
Pterourus palamedes,NJ,2,GBIF
Pterourus palamedes,SC,1276,GBIF
Pterourus palamedes,TX,102,GBIF
Pterourus palamedes,VA,61,GBIF
Pterourus pilumnus,AZ,1,GBIF
Pterourus pilumnus,ID,1,GBIF
Pterourus rutulus,AZ,45,GBIF
Pterourus rutulus,CA,452,GBIF
Pterourus rutulus,CO,42,GBIF
Pterourus rutulus,ID,239,GBIF
Pterourus rutulus,MT,4,GBIF
Pterourus rutulus,NM,55,GBIF
Pterourus rutulus,NV,35,GBIF
Pterourus rutulus,OH,2,GBIF
Pterourus rutulus,OR,135,GBIF
Pterourus rutulus,SD,1,GBIF
Pterourus rutulus,UT,7,GBIF
Pterourus rutulus,VA,1,GBIF
Pterourus rutulus,WA,77,GBIF
Pterourus rutulus,WY,9,GBIF
Pterourus troilus,AL,22,GBIF
Pterourus troilus,AR,118,GBIF
Pterourus troilus,CT,134,GBIF
Pterourus troilus,DC,11,GBIF
Pterourus troilus,DE,9,GBIF
Pterourus troilus,FL,278,GBIF
Pterourus troilus,GA,83,GBIF
Pterourus troilus,IL,23,GBIF
Pterourus troilus,IN,46,GBIF
Pterourus troilus,KY,25,GBIF
Pterourus troilus,LA,17,GBIF
Pterourus troilus,MA,287,GBIF
Pterourus troilus,MD,331,GBIF
Pterourus troilus,ME,4,GBIF
Pterourus troilus,MI,202,GBIF
Pterourus troilus,MO,35,GBIF
Pterourus troilus,MS,1,GBIF
Pterourus troilus,NC,260,GBIF
Pterourus troilus,ND,3,GBIF
Pterourus troilus,NH,5,GBIF
Pterourus troilus,NJ,160,GBIF
Pterourus troilus,NY,268,GBIF
Pterourus troilus,OH,283,GBIF
Pterourus troilus,OK,7,GBIF
Pterourus troilus,PA,68,GBIF
Pterourus troilus,RI,54,GBIF
Pterourus troilus,SC,628,GBIF
Pterourus troilus,TN,71,GBIF
Pterourus troilus,TX,32,GBIF
Pterourus troilus,VA,487,GBIF
Pterourus troilus,VT,31,GBIF
Pterourus troilus,WI,1,GBIF
Pterourus troilus,WV,36,GBIF
Ptichodis bistrigata,AL,4,GBIF
Ptichodis bistrigata,AR,1,GBIF
Ptichodis bistrigata,FL,1,GBIF
Ptichodis bistrigata,GA,3,GBIF
Ptichodis bistrigata,IA,1,GBIF
Ptichodis bistrigata,MA,1,GBIF
Ptichodis bistrigata,MS,1,GBIF
Ptichodis bistrigata,NC,8,GBIF
Ptichodis bistrigata,OK,2,GBIF
Ptichodis bistrigata,SC,10,GBIF
Ptichodis bistrigata,TN,1,GBIF
Ptichodis bistrigata,TX,18,GBIF
Ptichodis bucetum,AZ,34,GBIF
Ptichodis bucetum,NM,28,GBIF
Ptichodis bucetum,UT,1,GBIF
Ptichodis herbarum,AL,94,GBIF
Ptichodis herbarum,AR,7,GBIF
Ptichodis herbarum,FL,10,GBIF
Ptichodis herbarum,GA,29,GBIF
Ptichodis herbarum,KS,1,GBIF
Ptichodis herbarum,KY,1,GBIF
Ptichodis herbarum,LA,15,GBIF
Ptichodis herbarum,MS,2,GBIF
Ptichodis herbarum,NC,39,GBIF
Ptichodis herbarum,OK,23,GBIF
Ptichodis herbarum,SC,59,GBIF
Ptichodis herbarum,TN,3,GBIF
Ptichodis herbarum,TX,29,GBIF
Ptichodis herbarum,VA,1,GBIF
Ptichodis immunis,FL,1,GBIF
Ptichodis immunis,TX,4,GBIF
Ptichodis ovalis,AZ,61,GBIF
Ptichodis ovalis,NM,4,GBIF
